134.63789400     0.00000000     0.00000000
-68.56842800   118.76400100     0.00000000
  0.00000000     0.00000000    80.34645100
        1380
107.86820000     0.58401450     0.05649750     0.75719340
107.86820000     0.78264690     0.05613423     0.63899600
107.86820000     0.80758210     0.05679674     0.72408970
107.86820000     0.82045510     0.05708201     0.75263260
107.86820000     0.83349990     0.05690779     0.78011690
107.86820000     0.87041770     0.05764551     0.78040820
107.86820000     0.89127440     0.04716818     0.78259590
107.86820000     0.90765330     0.05349273     0.72385630
107.86820000     0.92018500     0.05417351     0.81001340
107.86820000     0.94140230     0.05544140     0.81141010
107.86820000     0.96193860     0.05623248     0.81901730
107.86820000     0.99636680     0.05334303     0.83259170
107.86820000     0.01802161     0.07313943     0.88281400
107.86820000     0.03708588     0.07520100     0.86088680
107.86820000     0.05172306     0.07361115     0.80943910
107.86820000     0.07507131     0.08041127     0.81621500
107.86820000     0.08644277     0.06921966     0.80851870
107.86820000     0.11840170     0.07535434     0.75030220
107.86820000     0.13151060     0.06499372     0.77148830
107.86820000     0.15319280     0.07279232     0.75462310
107.86820000     0.17704190     0.07171030     0.72254900
107.86820000     0.19578850     0.06292289     0.80395090
107.86820000     0.20859140     0.06380482     0.83134090
107.86820000     0.24263310     0.07270855     0.86076660
107.86820000     0.26383970     0.07401876     0.90445480
107.86820000     0.27463990     0.06373289     0.92085640
107.86820000     0.30529150     0.06482155     0.92558240
107.86820000     0.32238150     0.07083974     0.94849600
107.86820000     0.34328120     0.07430363     0.96330090
107.86820000     0.36457000     0.07649438     0.97424650
107.86820000     0.38059660     0.06906631     0.97933240
107.86820000     0.40213720     0.07045117     0.97768690
107.86820000     0.43649400     0.06873904     0.99806910
107.86820000     0.45470660     0.06529260     0.99355660
107.86820000     0.46683410     0.07834009     0.94041670
107.86820000     0.49787630     0.07074928     0.92781240
107.86820000     0.51664000     0.07653463     0.90515510
107.86820000     0.52885820     0.07111809     0.87223250
107.86820000     0.54653610     0.07512063     0.81053770
107.86820000     0.57513010     0.07974037     0.85945270
107.86820000     0.59473280     0.08112410     0.83903840
107.86820000     0.79481210     0.06814832     0.72364920
107.86820000     0.83057710     0.08050686     0.75265190
107.86820000     0.84361700     0.08092493     0.78144300
107.86820000     0.87068720     0.08133188     0.80940260
107.86820000     0.88484880     0.06990183     0.80893870
107.86820000     0.90081290     0.07486424     0.83700050
107.86820000     0.93364390     0.07930284     0.85636670
107.86820000     0.93983680     0.07286907     0.82633420
107.86820000     0.96929840     0.07368767     0.84453140
107.86820000     0.98629830     0.07002615     0.83071650
107.86820000     0.00495409     0.08492034     0.88174660
107.86820000     0.02768041     0.09875790     0.89003410
107.86820000     0.05092361     0.10009250     0.85623180
107.86820000     0.06817775     0.09593755     0.81112380
107.86820000     0.08352361     0.09373078     0.84388320
107.86820000     0.11620020     0.09841817     0.78031600
107.86820000     0.12802100     0.08546525     0.78106660
107.86820000     0.15292290     0.09780943     0.78092770
107.86820000     0.17777780     0.08411039     0.75244100
107.86820000     0.20213690     0.09561335     0.75070610
107.86820000     0.21594510     0.08363619     0.81039550
107.86820000     0.24625700     0.09455991     0.86266890
107.86820000     0.25366490     0.08481190     0.88921310
107.86820000     0.27952330     0.09665170     0.89188760
107.86820000     0.30224380     0.10006390     0.89700990
107.86820000     0.31905150     0.08965861     0.94126720
107.86820000     0.34123910     0.09227030     0.94849060
107.86820000     0.36269080     0.09136049     0.94720290
107.86820000     0.38341380     0.09671327     0.96704770
107.86820000     0.39928510     0.08894968     0.96644780
107.86820000     0.41999440     0.09321957     0.98180900
107.86820000     0.45622780     0.10032110     0.97372320
107.86820000     0.46110240     0.08802630     0.99814490
107.86820000     0.49171390     0.08624838     0.94617680
107.86820000     0.51814040     0.09220448     0.93092150
107.86820000     0.53933870     0.09869847     0.91297390
107.86820000     0.55675570     0.09959994     0.85015460
107.86820000     0.57621760     0.10061230     0.86354990
107.86820000     0.58672110     0.09673791     0.83615220
107.86820000     0.61022720     0.10286230     0.75391740
107.86820000     0.80442860     0.10296070     0.75171720
107.86820000     0.83044360     0.09276615     0.78069820
107.86820000     0.84236060     0.09323258     0.72297250
107.86820000     0.86801180     0.09398393     0.78352190
107.86820000     0.89450600     0.09305673     0.81183410
107.86820000     0.91054360     0.09867956     0.83929910
107.86820000     0.92482590     0.08903065     0.83308700
107.86820000     0.95128920     0.09097854     0.87951710
107.86820000     0.97073420     0.10240960     0.82824910
107.86820000     0.98993050     0.09443088     0.88479310
107.86820000     0.01339387     0.10823460     0.89225290
107.86820000     0.03793417     0.12220590     0.89724480
107.86820000     0.05203127     0.11221400     0.89476550
107.86820000     0.06647188     0.12149310     0.86737330
107.86820000     0.09665151     0.11675180     0.84141270
107.86820000     0.11921110     0.12358100     0.83664510
107.86820000     0.14106030     0.12250950     0.80938020
107.86820000     0.15372540     0.10988770     0.75194390
107.86820000     0.17833820     0.12095180     0.75178530
107.86820000     0.20351290     0.12074430     0.77970050
107.86820000     0.21751680     0.12102130     0.80752850
107.86820000     0.23772140     0.12160180     0.83475890
107.86820000     0.26876250     0.11325380     0.86769380
107.86820000     0.28949000     0.11178920     0.86293610
107.86820000     0.30189110     0.11976860     0.89228630
107.86820000     0.31744720     0.10706870     0.92524680
107.86820000     0.33991680     0.10712140     0.92363220
107.86820000     0.36160880     0.11262900     0.94010880
107.86820000     0.38277290     0.11392850     0.94908820
107.86820000     0.40283720     0.11112080     0.94930280
107.86820000     0.42102420     0.10742270     0.95628920
107.86820000     0.44330180     0.10798310     0.98912860
107.86820000     0.46130130     0.11666800     0.94918530
107.86820000     0.49337060     0.10736180     0.95708960
107.86820000     0.50869970     0.10831580     0.93355720
107.86820000     0.53015290     0.11503990     0.92006610
107.86820000     0.54404500     0.11742460     0.89349560
107.86820000     0.57563570     0.12087530     0.86134370
107.86820000     0.59315820     0.11139800     0.80747300
107.86820000     0.61067230     0.10901090     0.78685540
107.86820000     0.79170650     0.11555820     0.69812310
107.86820000     0.82823320     0.11583910     0.75075810
107.86820000     0.85270720     0.11831760     0.80893530
107.86820000     0.85430720     0.10545730     0.78221360
107.86820000     0.88986000     0.12051380     0.81178980
107.86820000     0.90701350     0.11583160     0.81659130
107.86820000     0.92550500     0.11112550     0.86843950
107.86820000     0.93796780     0.11016580     0.89488020
107.86820000     0.95952540     0.11345690     0.88875880
107.86820000     0.99829260     0.11741290     0.89411380
107.86820000     0.00663220     0.13993220     0.90346050
107.86820000     0.02265714     0.13124670     0.90103980
107.86820000     0.06090562     0.13515060     0.88771060
107.86820000     0.07417886     0.14401900     0.85816240
107.86820000     0.08447291     0.14065870     0.88493470
107.86820000     0.11374260     0.13547530     0.86125070
107.86820000     0.14268990     0.13612210     0.83662460
107.86820000     0.16546910     0.13392390     0.80818450
107.86820000     0.17796560     0.13290210     0.69214330
107.86820000     0.19117060     0.13309680     0.77997380
107.86820000     0.22832070     0.14455260     0.80714890
107.86820000     0.24162730     0.14366550     0.83418890
107.86820000     0.26124700     0.13273020     0.83845680
107.86820000     0.28075060     0.14377430     0.86479950
107.86820000     0.30476570     0.13899500     0.90782350
107.86820000     0.31656480     0.12722290     0.92040810
107.86820000     0.33846300     0.12731220     0.92231470
107.86820000     0.36077000     0.13080320     0.92374930
107.86820000     0.38205980     0.13002530     0.92800170
107.86820000     0.40169100     0.12719490     0.92750460
107.86820000     0.42566780     0.14309230     0.92876320
107.86820000     0.44375680     0.14056760     0.94423890
107.86820000     0.46417660     0.13822320     0.95067520
107.86820000     0.48517660     0.14311960     0.96458350
107.86820000     0.51358730     0.12982520     0.94905090
107.86820000     0.52543000     0.13574640     0.86751880
107.86820000     0.54451530     0.13185600     0.86727060
107.86820000     0.56768500     0.13744960     0.85343790
107.86820000     0.58715340     0.13553870     0.83529780
107.86820000     0.61422930     0.12978380     0.79495990
107.86820000     0.80309360     0.12925870     0.72494500
107.86820000     0.82623700     0.12663320     0.78004140
107.86820000     0.83985650     0.12950530     0.80787080
107.86820000     0.86384950     0.14245380     0.81005460
107.86820000     0.87664690     0.13108960     0.81084370
107.86820000     0.90638400     0.13293540     0.83870570
107.86820000     0.93271210     0.13162640     0.81235620
107.86820000     0.94657830     0.13369110     0.89610220
107.86820000     0.96813070     0.13615110     0.89529970
107.86820000     0.98319060     0.12700840     0.89433530
107.86820000     0.01503016     0.16189840     0.89269830
107.86820000     0.02988246     0.15341580     0.89166150
107.86820000     0.04909633     0.16490330     0.91046550
107.86820000     0.06925886     0.15788490     0.87807200
107.86820000     0.09470642     0.16345240     0.87212590
107.86820000     0.10445780     0.15013600     0.86466090
107.86820000     0.12953200     0.15959800     0.86432660
107.86820000     0.15416690     0.15929330     0.83643720
107.86820000     0.17914700     0.15776620     0.80810540
107.86820000     0.20357760     0.15709400     0.77851820
107.86820000     0.21585210     0.15663950     0.80668400
107.86820000     0.24049280     0.15669980     0.77769240
107.86820000     0.26556260     0.15529030     0.83562550
107.86820000     0.28630440     0.16554680     0.85235550
107.86820000     0.29406350     0.15035940     0.89350060
107.86820000     0.32664570     0.15791640     0.90970830
107.86820000     0.33834040     0.14718630     0.92059160
107.86820000     0.36109010     0.15163780     0.91738680
107.86820000     0.38327220     0.14974130     0.91752920
107.86820000     0.40333970     0.14869170     0.93411210
107.86820000     0.42635940     0.16332060     0.92321890
107.86820000     0.44960480     0.16031240     0.92326490
107.86820000     0.46283960     0.14888780     0.92121830
107.86820000     0.48357590     0.15709880     0.93842310
107.86820000     0.50401290     0.16450220     0.95562540
107.86820000     0.52395950     0.16503970     0.93804880
107.86820000     0.54737990     0.15360490     0.87050750
107.86820000     0.57775900     0.15703300     0.78640690
107.86820000     0.60222100     0.15561210     0.78787090
107.86820000     0.60473960     0.14650120     0.71888240
107.86820000     0.63397820     0.14798640     0.63916940
107.86820000     0.80701550     0.15262820     0.75558610
107.86820000     0.82297790     0.16072810     0.78160420
107.86820000     0.85127300     0.15398150     0.80901000
107.86820000     0.86310610     0.16530680     0.78103770
107.86820000     0.88809670     0.15517420     0.81162510
107.86820000     0.89847890     0.14965280     0.84199730
107.86820000     0.91811050     0.15066420     0.86155770
107.86820000     0.95425940     0.15696150     0.88969280
107.86820000     0.97511390     0.15867560     0.89861010
107.86820000     0.99147680     0.14949080     0.90362370
107.86820000     0.01322594     0.17202980     0.92099150
107.86820000     0.03514049     0.17576000     0.91348880
107.86820000     0.05669889     0.16996330     0.87734050
107.86820000     0.07227773     0.17526710     0.90262160
107.86820000     0.08687189     0.17988570     0.87569520
107.86820000     0.11948860     0.17363480     0.86722430
107.86820000     0.14404980     0.18406820     0.86620400
107.86820000     0.15487860     0.17124950     0.86474990
107.86820000     0.17980850     0.18222100     0.86424530
107.86820000     0.20347470     0.18089180     0.83543350
107.86820000     0.22798620     0.18064070     0.80767190
107.86820000     0.24033160     0.16832960     0.80773190
107.86820000     0.25379990     0.16751080     0.83502650
107.86820000     0.27842840     0.17982840     0.83659610
107.86820000     0.30528300     0.18597020     0.85703890
107.86820000     0.31492220     0.16931100     0.90169640
107.86820000     0.34868560     0.17018240     0.92602850
107.86820000     0.36844120     0.17725480     0.90763770
107.86820000     0.38376290     0.16995070     0.91591650
107.86820000     0.40625730     0.18517940     0.90648240
107.86820000     0.42755190     0.18342860     0.91450210
107.86820000     0.44712600     0.17740690     0.90481470
107.86820000     0.47467100     0.17215190     0.92390290
107.86820000     0.49555730     0.18041070     0.94556220
107.86820000     0.51640630     0.18213010     0.93381000
107.86820000     0.54048700     0.16975950     0.87184050
107.86820000     0.55123900     0.16673570     0.84152130
107.86820000     0.56435760     0.17987500     0.81402280
107.86820000     0.59617750     0.16820890     0.80772040
107.86820000     0.61305010     0.16863320     0.72652950
107.86820000     0.81119240     0.17795540     0.66820320
107.86820000     0.81464960     0.17549180     0.75729810
107.86820000     0.84716690     0.17256400     0.78599480
107.86820000     0.86452340     0.17916410     0.81053670
107.86820000     0.87628370     0.16711690     0.81138650
107.86820000     0.89633400     0.16917770     0.83944840
107.86820000     0.93012250     0.17157910     0.87967430
107.86820000     0.94862640     0.18551860     0.86077630
107.86820000     0.96212590     0.17893610     0.87838280
107.86820000     0.98602100     0.18196850     0.89706800
107.86820000     0.00003602     0.20560450     0.90071060
107.86820000     0.03006737     0.19431700     0.91768430
107.86820000     0.05050311     0.19618620     0.92846460
107.86820000     0.07736301     0.19406150     0.88168170
107.86820000     0.10019230     0.20372830     0.87401420
107.86820000     0.10986990     0.18790900     0.87035010
107.86820000     0.13401060     0.19781400     0.86820740
107.86820000     0.15655880     0.19609070     0.83729270
107.86820000     0.16892620     0.19513960     0.86589140
107.86820000     0.19352040     0.20615270     0.86537990
107.86820000     0.22809450     0.19298430     0.83578990
107.86820000     0.24029860     0.20509630     0.80683090
107.86820000     0.25201590     0.20427940     0.83493510
107.86820000     0.27643880     0.20442650     0.80824490
107.86820000     0.30324070     0.20145210     0.83612250
107.86820000     0.31557730     0.18814680     0.88838660
107.86820000     0.33785670     0.19265630     0.89463410
107.86820000     0.35489550     0.19929240     0.92382260
107.86820000     0.39110010     0.19349480     0.91853380
107.86820000     0.39677090     0.20616680     0.88858370
107.86820000     0.42896870     0.20054660     0.89544360
107.86820000     0.44852670     0.19940050     0.90057960
107.86820000     0.46749910     0.19702700     0.91246240
107.86820000     0.48746600     0.19512870     0.91913020
107.86820000     0.50891780     0.19640050     0.92019540
107.86820000     0.52378100     0.20486700     0.89344160
107.86820000     0.55016890     0.20295520     0.84117240
107.86820000     0.57826230     0.19375240     0.78677710
107.86820000     0.59349740     0.19540100     0.75978440
107.86820000     0.61397510     0.20046470     0.67111000
107.86820000     0.78645080     0.19094900     0.64615130
107.86820000     0.80058810     0.19105750     0.67114150
107.86820000     0.81430200     0.18923060     0.72904260
107.86820000     0.83609240     0.19412150     0.75287620
107.86820000     0.85681630     0.19453670     0.79717800
107.86820000     0.88887670     0.19186200     0.81527300
107.86820000     0.90558080     0.20246340     0.84047710
107.86820000     0.93063890     0.19104800     0.86610810
107.86820000     0.95308710     0.19123680     0.89372020
107.86820000     0.97643030     0.19691680     0.89892780
107.86820000     0.98504920     0.19258590     0.86855110
107.86820000     0.01223829     0.22069660     0.92528430
107.86820000     0.02795251     0.21358840     0.91907050
107.86820000     0.05061182     0.21657700     0.91635420
107.86820000     0.06922061     0.21279810     0.91177760
107.86820000     0.09006460     0.21350240     0.90237090
107.86820000     0.11543300     0.22436700     0.88822100
107.86820000     0.13576150     0.22304660     0.84164300
107.86820000     0.14820470     0.22176410     0.86971370
107.86820000     0.18314210     0.21958160     0.86620270
107.86820000     0.20583860     0.21827280     0.83625600
107.86820000     0.21774470     0.21692740     0.86439710
107.86820000     0.24173740     0.21770080     0.83618550
107.86820000     0.26472900     0.21710930     0.80795740
107.86820000     0.28962780     0.21731460     0.77931700
107.86820000     0.30049580     0.21545710     0.80903840
107.86820000     0.33076910     0.21027080     0.89798590
107.86820000     0.35243500     0.21674200     0.91068430
107.86820000     0.36518280     0.22013010     0.85311420
107.86820000     0.37714300     0.22303850     0.91432990
107.86820000     0.39742380     0.21848420     0.91629670
107.86820000     0.43183020     0.22179710     0.88992510
107.86820000     0.45208610     0.22053920     0.88722100
107.86820000     0.47070580     0.21591490     0.89116270
107.86820000     0.49304430     0.22735350     0.83859800
107.86820000     0.50771100     0.21167970     0.89467050
107.86820000     0.52206200     0.21506370     0.86448410
107.86820000     0.55132580     0.22747880     0.81196630
107.86820000     0.56383610     0.21633490     0.81306290
107.86820000     0.59734620     0.20954860     0.72997790
107.86820000     0.61186410     0.22249900     0.70007620
107.86820000     0.62541240     0.22417330     0.66862680
107.86820000     0.64995360     0.22399820     0.64091980
107.86820000     0.79824170     0.21410520     0.64367670
107.86820000     0.82528470     0.21325010     0.72851940
107.86820000     0.85153980     0.20872040     0.77620120
107.86820000     0.86870630     0.21816830     0.80182090
107.86820000     0.89069930     0.21087830     0.83528520
107.86820000     0.91290100     0.22602010     0.84676890
107.86820000     0.92799220     0.21995840     0.83490440
107.86820000     0.94913820     0.22450390     0.86412220
107.86820000     0.97135540     0.21438400     0.89511470
107.86820000     0.99044840     0.21818320     0.91343570
107.86820000     0.01101093     0.23323200     0.89954610
107.86820000     0.03458668     0.23665360     0.91735420
107.86820000     0.04632005     0.23124610     0.89425080
107.86820000     0.06952504     0.23968120     0.90421910
107.86820000     0.08522708     0.23249110     0.89577240
107.86820000     0.10822310     0.23923490     0.89869530
107.86820000     0.13029590     0.24859850     0.88568720
107.86820000     0.16188560     0.24604940     0.86984780
107.86820000     0.17272940     0.23282460     0.86821420
107.86820000     0.19740850     0.24398990     0.86581960
107.86820000     0.21934580     0.24303950     0.83749550
107.86820000     0.23062070     0.23039680     0.83755390
107.86820000     0.25587450     0.24251680     0.83557730
107.86820000     0.27884470     0.24248150     0.80967610
107.86820000     0.29967710     0.24139760     0.78025780
107.86820000     0.31439830     0.22968790     0.77877230
107.86820000     0.34924320     0.23172420     0.88868550
107.86820000     0.37050350     0.24231640     0.85918230
107.86820000     0.38727600     0.24663330     0.89642820
107.86820000     0.40216680     0.23828440     0.89733190
107.86820000     0.42966450     0.24107730     0.86664880
107.86820000     0.44636460     0.23304240     0.86436160
107.86820000     0.47459990     0.23092910     0.85898650
107.86820000     0.48599350     0.23136100     0.80821050
107.86820000     0.50778040     0.23116880     0.77947950
107.86820000     0.52148700     0.23228080     0.75174360
107.86820000     0.55692840     0.23138390     0.75395450
107.86820000     0.57835250     0.22971710     0.78525040
107.86820000     0.59340560     0.23207270     0.75725890
107.86820000     0.60859150     0.23324470     0.72884480
107.86820000     0.63723560     0.24828080     0.66756760
107.86820000     0.64903790     0.23590130     0.66746550
107.86820000     0.80490930     0.23170150     0.67176600
107.86820000     0.82486830     0.23391470     0.72824730
107.86820000     0.84297380     0.23072920     0.77252450
107.86820000     0.86341870     0.23202750     0.78097070
107.86820000     0.88113030     0.24182750     0.80646480
107.86820000     0.91492240     0.24020880     0.82066600
107.86820000     0.93451100     0.23307310     0.86415900
107.86820000     0.95706280     0.24619610     0.87971740
107.86820000     0.96691420     0.23191120     0.88928860
107.86820000     0.99089650     0.23539860     0.88905240
107.86820000     0.00726513     0.26050990     0.89269250
107.86820000     0.03124940     0.26607400     0.88821840
107.86820000     0.06033396     0.25412410     0.89473480
107.86820000     0.06767206     0.26235310     0.86278510
107.86820000     0.10065400     0.25599940     0.89816930
107.86820000     0.12354960     0.26434570     0.88833820
107.86820000     0.12863710     0.25886270     0.85391630
107.86820000     0.16363740     0.26227640     0.89488310
107.86820000     0.18636010     0.25704990     0.86769360
107.86820000     0.19605620     0.25717320     0.80883860
107.86820000     0.21043870     0.26793820     0.86445520
107.86820000     0.23164330     0.25585790     0.80983240
107.86820000     0.25659340     0.26746750     0.81213270
107.86820000     0.28093080     0.26560270     0.83515140
107.86820000     0.30535980     0.25483910     0.81066900
107.86820000     0.32165890     0.26753940     0.83716270
107.86820000     0.34883740     0.26140320     0.83317120
107.86820000     0.36996800     0.25192220     0.88946940
107.86820000     0.39299810     0.26895620     0.88997550
107.86820000     0.41016950     0.26114840     0.89111530
107.86820000     0.42600650     0.25206320     0.89270560
107.86820000     0.45222540     0.25494060     0.85300110
107.86820000     0.47643990     0.26959520     0.85732550
107.86820000     0.48211010     0.26301940     0.82661450
107.86820000     0.50860100     0.26814320     0.72223800
107.86820000     0.53651960     0.25905290     0.69400600
107.86820000     0.54786290     0.25707230     0.72304190
107.86820000     0.57335000     0.25826630     0.69650560
107.86820000     0.58427400     0.25671510     0.72582670
107.86820000     0.61030060     0.25787920     0.69980930
107.86820000     0.66104250     0.25897180     0.66778670
107.86820000     0.80509890     0.25193650     0.64530840
107.86820000     0.82154760     0.25687090     0.67149160
107.86820000     0.85033810     0.26358350     0.77648550
107.86820000     0.86226000     0.25217190     0.77836810
107.86820000     0.87908340     0.26259160     0.80217240
107.86820000     0.89987150     0.26336380     0.80521720
107.86820000     0.92537540     0.26232450     0.83171750
107.86820000     0.94888220     0.26985230     0.83393120
107.86820000     0.97371780     0.26995340     0.87728360
107.86820000     0.98331790     0.25565210     0.88756470
107.86820000     0.00726327     0.27890440     0.87427980
107.86820000     0.03059375     0.28607260     0.88282800
107.86820000     0.05267417     0.28526700     0.89281650
107.86820000     0.07894962     0.27696190     0.88804180
107.86820000     0.10111010     0.27821170     0.89202530
107.86820000     0.11752370     0.27699020     0.91236440
107.86820000     0.14117690     0.28476630     0.90745970
107.86820000     0.16350930     0.28567810     0.91666520
107.86820000     0.17658510     0.28580730     0.88963750
107.86820000     0.18765030     0.27227120     0.89245350
107.86820000     0.21133680     0.28217250     0.88994140
107.86820000     0.24519240     0.28077930     0.81096570
107.86820000     0.26167130     0.27979910     0.78248590
107.86820000     0.28169710     0.27968550     0.80906000
107.86820000     0.29607980     0.28957430     0.83701100
107.86820000     0.32071390     0.27898100     0.80857690
107.86820000     0.34801350     0.28083470     0.83998900
107.86820000     0.36274390     0.27367230     0.85954630
107.86820000     0.37579830     0.27539920     0.88780980
107.86820000     0.40360010     0.28026240     0.85626440
107.86820000     0.43334380     0.27437890     0.88603220
107.86820000     0.45687950     0.28970710     0.88854270
107.86820000     0.45850810     0.27692320     0.86047220
107.86820000     0.48119970     0.29046070     0.86825470
107.86820000     0.50167300     0.27974420     0.74408290
107.86820000     0.52309380     0.27096890     0.69421160
107.86820000     0.55978000     0.28218690     0.66534600
107.86820000     0.57098710     0.27958410     0.63667770
107.86820000     0.59730120     0.28080840     0.66608920
107.86820000     0.60809440     0.27687870     0.63827910
107.86820000     0.64071380     0.27123580     0.64751420
107.86820000     0.82796150     0.27837870     0.68989200
107.86820000     0.84883400     0.27514420     0.74879690
107.86820000     0.86594180     0.27330450     0.80318010
107.86820000     0.89116920     0.28645330     0.80261010
107.86820000     0.91267520     0.28666970     0.80766000
107.86820000     0.92300880     0.27087920     0.80157640
107.86820000     0.93834820     0.28585000     0.83273070
107.86820000     0.96567990     0.28246540     0.85898480
107.86820000     0.99313440     0.28955260     0.86475470
107.86820000     0.01817030     0.30255530     0.86470600
107.86820000     0.03084335     0.30917180     0.83506450
107.86820000     0.04549984     0.30325160     0.86153130
107.86820000     0.07769478     0.29656060     0.89223090
107.86820000     0.09770146     0.29599680     0.90165070
107.86820000     0.12079540     0.29861570     0.90085190
107.86820000     0.13989380     0.30442700     0.92148800
107.86820000     0.16142680     0.30503010     0.91675700
107.86820000     0.18242420     0.30760710     0.90630640
107.86820000     0.20055040     0.29554380     0.88739460
107.86820000     0.22640110     0.30508280     0.88845370
107.86820000     0.24311770     0.29470640     0.83746370
